stock_id,n_val_rows,MAE,RMSE,corr,directional_accuracy,MAE_zero_baseline,MAE_reduction_vs_zero_pct,mean_spread,mean_matched_size,mean_realized_vol,mean_abs_imbalance_ratio,n_obs
142,3960,5.667525431048386,17.089297556584423,0.14990928489251834,0.5941919191919192,5.8606188833055555,3.2947621420531528,0.0004030333333333325,149860981.8381699,0.00039798744438221645,0.17540629134496924,18480
143,3960,7.756588720656449,11.75151105147556,0.19371774697515717,0.5351010101010101,7.811775417102778,0.7064552358418489,0.0019105774350649369,839941.6456758658,0.00040061699981989096,0.4954395978512423,18480
144,3960,4.381596721465786,5.957215688488338,0.14137488858069766,0.5585858585858586,4.440312733343687,1.3223395603869095,0.0002997899350649348,21494429.060336582,0.00029256315300097227,0.19440358849749906,18480
145,3960,6.083390548567725,8.20598056269775,0.0512039007952884,0.5267676767676768,6.1087650458588385,0.4153785110513442,0.0003958883658008667,11778151.948149892,0.00037377640815552775,0.4764921987029297,18480
146,3960,7.159989425155738,9.71178923612361,0.25916088762449624,0.5883838383838383,7.420723336920201,3.513591599180609,0.0008016273268398272,7650982.57308712,0.0004715105135978041,0.3762374536776046,18480
147,3960,5.993596976457757,7.999104538488769,0.1441993738885857,0.5272727272727272,6.053394137524495,0.9878286413907953,0.0003379606601731604,16502289.199457249,0.0004526209820517845,0.2744776815414008,18480
148,3960,4.1668410505055435,5.59471592543914,0.15575023707871005,0.5411616161616162,4.202329600421211,0.8444970597287399,0.0001797581168831156,25130903.69238366,0.0002602461622784135,0.2083708889570374,18480
149,3960,4.504146801347479,5.930735512364252,0.2768830770485109,0.5934343434343434,4.694916080212879,4.0633160551988095,0.0004333660173160177,21554676.733859304,0.0003272548423641159,0.22622037873451886,18480
150,3960,5.08142030313103,6.634835720281187,0.11301933003384923,0.5295454545454545,5.12244650689495,0.8009103405706159,0.0006411962586150309,46542983.393539876,0.0005196543692274272,0.3455258691092265,15235
151,3960,3.4648444082874064,4.843122062198364,0.1862623736761435,0.5643939393939394,3.515363944192172,1.4371068460274257,0.00020446336580086534,130142148.2311158,0.0002805318937024644,0.16418922648191187,18480
152,3960,6.22408151122297,8.222086993914768,0.26332384350452404,0.5873737373737373,6.499251633152273,4.23387395135892,0.0005872480519480514,20338350.249151517,0.0004080347973259072,0.17419207616742735,18480
153,3960,7.767415173225867,10.471632416191852,0.07858154591254385,0.5222222222222223,7.775136469517425,0.09930753398128886,0.0006819368421052618,5332419.181261107,0.0005656933017322352,0.5089213976365587,14630
154,3960,5.799561850021676,7.964093043481648,0.044635101953238776,0.502020202020202,5.779976200515404,-0.3388534628313106,0.0004290191017316029,6450530.0175248915,0.00029819490149981344,0.2705075095830791,18480
155,3960,6.654111093726247,9.094804918021039,0.1440330456294144,0.548989898989899,6.718366588945706,0.9564154377223828,0.0005697044372294367,9441679.976037338,0.00046129519182213166,0.4112528019368669,18480
156,3960,10.953949746556603,16.342043763467675,0.06270127437279024,0.520959595959596,10.956336597023737,0.021785114449503824,0.0005528048038917616,18814121.60793676,0.0005666494398780271,0.38265486214516853,16445
157,3960,4.845281186061613,6.469491963055181,0.25376116642151175,0.5843434343434344,5.015610144924242,3.3959768391289433,0.00046881791125541136,29034552.845857684,0.00042773795057893054,0.15953225306156185,18480
158,3905,10.847841311910368,15.690855535590842,0.14731938075301984,0.565685019206146,11.031876149033033,1.6682097826016296,0.0011321270021645046,5006018.1019637445,0.0007736373178948718,0.276788188506574,18480
159,3960,6.925362764034231,10.187767617481052,0.1834245125829196,0.5573232323232323,7.0499409016330805,1.7670805945336567,0.00034044123376623253,12185915.371704005,0.0003938634267134115,0.2469015273860568,18480
160,3960,3.9662897367159338,5.423738412078901,0.08059685844707842,0.5300505050505051,3.994085871996717,0.695932340255058,0.00013470622294372225,119438298.78436416,0.00023039884277026326,0.16449087660956757,18480
161,3960,10.422986415604399,14.329570628154308,-0.004882810313425746,0.502020202020202,10.346515322798991,-0.7390999811975361,0.0006556852813852834,9653312.217837121,0.0005536456324849735,0.32373934716790503,18480
162,3960,6.795611700586743,8.94203988456345,0.21601136901574128,0.5752525252525252,6.964098329375252,2.419360279245567,0.0005676932900432902,26140314.062207792,0.0005430294972947931,0.20319721622233583,18480
163,3960,3.467959584123349,4.560446516779414,0.26430700644002464,0.5987373737373738,3.6129319306780303,4.012595568814796,0.0003175892857142852,114370172.52239557,0.0003295499626333971,0.16541334589647158,18480
164,3960,4.092665784201572,5.517564636761811,0.1671742079310358,0.5565656565656566,4.158996270556818,1.5948676565262974,0.00037981369047619066,15084852.956504872,0.00034057330098987294,0.17436799413183554,18480
165,3960,6.084187690241193,8.40526470374301,0.17552039347989742,0.5563131313131313,6.173081168747979,1.4400179760606515,0.0005754071969696986,11082025.533202922,0.0003238500797423644,0.23755219487626006,18480
166,3960,4.532548168472377,5.991024491882218,0.1547186064775555,0.5477272727272727,4.593652911633838,1.3301993933130707,0.0002721282467532462,25599752.75748106,0.0002634723697163435,0.18602603689021174,18480
167,3960,5.620307627296595,7.531068817432448,0.18341979779858195,0.5398989898989899,5.7036738189159095,1.4616227061027873,0.000355731277056278,11668239.023587123,0.00030549194538331066,0.23820351266403844,18480
168,3960,4.421540755257586,5.912555839506001,0.13974403875654554,0.5623737373737374,4.463339092030304,0.9364813183778233,0.00026703360389610393,507726430.3276088,0.00037595557990800603,0.1250361464574543,18480
169,3960,4.467861090653594,5.95938414229524,0.3761316486409594,0.6308080808080808,4.854214314995959,7.959129928582201,0.0006377859307359305,13973515.786358224,0.0004369292253402151,0.1340610930249775,18480
170,3960,5.0361323143679515,6.851961984838803,0.13156170866047875,0.5462121212121213,5.094484849905808,1.145406007811286,0.00028118658008657936,12900583.753479436,0.0002806887083759624,0.1969107206252171,18480
171,3960,4.699176525973308,6.289801378594953,0.24203478500313114,0.569949494949495,4.832509790508586,2.759089382439622,0.0004248935606060608,22172817.098501083,0.00036633915346824807,0.16052312542912783,18480
172,3960,9.421297280350627,12.706590498986701,0.1110067126353362,0.5305555555555556,9.485131863628535,0.6729962661108202,0.0007731664502164491,7688299.674250541,0.0005862834077990678,0.30258565011634797,18480
173,3960,6.867324786151841,9.217620400715651,0.247570238263769,0.5843434343434344,7.113776569635101,3.4644296327105715,0.000713172240259739,4922936.817662338,0.0005047774852486753,0.18609126821422173,18480
174,3960,11.74983698664388,15.733645624971162,0.029048191819073234,0.5138888888888888,11.688157761506565,-0.527706986814016,0.0005868568722943731,12135201.04274026,0.0007393136823298991,0.4417783033865947,18480
175,3960,4.0925051149467,5.55341593230775,0.11279267260999809,0.5446969696969697,4.139254791472475,1.1294225381362581,0.0003192190476190473,298817834.5528414,0.00036965597230827045,0.1407728613071082,18480
176,3960,4.900162620200264,6.774496535784154,0.13332050622535224,0.5525252525252525,4.96113556605404,1.2290118873383589,0.000549957467532468,33035738.581386905,0.0005000536897513719,0.18434041705106421,18480
177,3960,10.070341179230356,13.321532266450296,0.30853020594187425,0.604040404040404,10.620478878681315,5.179970750238583,0.0015430714285714292,5833220.843788961,0.0007810505667175166,0.17152131561783712,18480
178,3960,5.725151819321452,7.531279174388261,0.14312230110353905,0.5419191919191919,5.7920878245992435,1.1556455513936026,0.00038340227272727276,27105705.666028682,0.00044986090976504954,0.2925251874079695,18480
179,3960,4.738369118827684,6.563390451844979,0.1682688687865869,0.5452020202020202,4.7895167774489895,1.0679085385425413,0.00016259247835497784,279408105.5335416,0.0003630249474583783,0.14440418935748842,18480
180,3960,11.315143096680858,15.674211558425831,0.11353109205895145,0.5454545454545454,11.406233815232575,0.7986046930764217,0.0009042027056277056,3718993.375878788,0.0006572584405602975,0.22370461596761265,18480
181,3960,5.5955209908153165,7.324929022518854,0.2846844498642503,0.5876262626262626,5.845258626356818,4.272482220297514,0.0005056950757575761,8881786.193409631,0.0003764117685592593,0.22957954463887031,18480
182,3960,5.833509553961966,7.638531572623956,0.08772131050237952,0.5366161616161617,5.864398345688636,0.5267171482199656,0.0002483074675324667,11673747.675186148,0.00034274733437268196,0.2644711742725251,18480
183,3960,5.168878927263402,7.046662271891663,0.12361217419160303,0.5474747474747474,5.2303319613399,1.1749356356485339,0.00023372803030303032,43211368.2833079,0.00040584046711887237,0.20619499108361636,18480
184,3960,6.8701166852960105,9.44036771256894,0.15123453816135,0.5573232323232323,6.9553921341351,1.2260336612882234,0.00048375156926407033,26346317.778319802,0.0005418483043121863,0.218754862969441,18480
185,3960,5.901305389988821,7.881524318785987,0.22913317852007387,0.5863636363636363,6.075094597693182,2.86068315331834,0.000581763311688311,21242988.56971699,0.00042909248715956893,0.20949721207309674,18480
186,3960,4.647075795023826,6.471047232922762,0.06898539459085486,0.5212121212121212,4.651227535805809,0.08926118427924609,0.00020189188311688333,27213595.367637444,0.00028466221887564556,0.17725809812194881,18480
187,3960,4.622718014645173,6.323918371996984,0.12035063084348759,0.547979797979798,4.663758205103789,0.8799810936532549,0.00026616845238095133,28317136.178699676,0.0002803455877946181,0.20529119196451495,18480
188,3960,9.036369107147888,12.363093598545895,0.1125225873278083,0.5404040404040404,9.074830355987375,0.42382333697413577,0.0004234866883116888,7339014.732696428,0.0005456868017229952,0.2637812566058759,18480
189,3960,4.710516326011404,7.05653129518876,0.02664671555877684,0.5328282828282829,4.733016546495455,0.47538858702515274,0.0003256972402597407,16836149.84053463,0.00033509644506030074,0.2377507793385803,18480
190,3960,5.433251663265288,7.415533685344878,0.17088314185545664,0.5325757575757576,5.509558501091162,1.3849900642812096,0.0006865564393939389,27196636.176699676,0.0005145883262119035,0.19329902602518564,18480
191,3960,6.370663462649781,8.507888982056288,0.08144049216095488,0.5318181818181819,6.4056998829242415,0.5469569432663784,0.0002731119588744581,410138537.23800594,0.00046172641700214606,0.16592496416857055,18480
192,3960,4.777071939121888,6.579745124941913,0.23416219645401234,0.5714646464646465,4.902867054823233,2.565746007279408,0.0005323686688311693,7150219.12473539,0.00039439029977564056,0.1900129040379751,18480
193,3960,4.16334715355021,5.713476327622686,0.1359197314233329,0.5462121212121213,4.209460034531566,1.0954583391474755,0.0001791513528138532,98484508.43074729,0.0003694323595371956,0.20636955917142613,18480
194,3960,6.536185623532938,8.948458292677891,0.1392713060793255,0.5484848484848485,6.60723176554899,1.0752784908574948,0.00037137765151515177,8084915.318525973,0.00044830592447053346,0.41698721174570286,18480
195,3960,4.3680868465502005,5.788541619081077,0.1452667999379165,0.5338383838383839,4.4227215389270205,1.235318387014586,0.00015793051948051928,28877753.464436147,0.00025524454352407764,0.21492572218229467,18480
196,3960,5.468316130628831,7.4865813561597365,0.10413357784299442,0.5351010101010101,5.505445776092677,0.674416695285259,0.00032794042207792186,6561685.34815368,0.0003055871543107132,0.2777400769521877,18480
197,3960,7.35925015314896,10.342555598802157,0.12448980130851314,0.5381313131313131,7.417012944668687,0.7787877943673676,0.0003577315476190472,14649390.942439394,0.000412858987912992,0.26690065481070346,18480
198,3960,4.1132584463342265,5.529121434129105,0.07684212074716454,0.5338383838383839,4.133342040981313,0.4858923952569536,0.00023527570346320342,99742628.40721212,0.0002700907661335826,0.17659724615206757,18480
199,3960,5.577859380979279,7.5381027928653825,0.12252981075194248,0.5409090909090909,5.620173884383585,0.7529038117820974,0.00036840857771261063,25583194.02642522,0.0004031931503559428,0.1981610655365832,13640
